BQ-2,BQ-1,CPU-Pending,CPU-Running,CPU-PL,GPU-Pending,GPU-Running,GPU-PL,,BQ1-CPU,BQ1-GPU,BQ2-CPU,BQ2-GPU,BQ1-Defer,BQ2-Defer,
2,1,,2,2,1,1,1,,-0.676,-0.500,-0.511,-0.500,-0.494,0.300,0.30
2,1,,2,2,1,1,2,,-0.718,-0.891,-1.674,-0.700,0.086,0.298,0.30
2,1,,2,2,1,1,3,,-0.609,-0.504,-0.106,-0.800,-0.098,0.300,0.30
2,1,,2,2,2,1,0,,-0.934,-0.504,-5.216,-0.693,-0.294,0.300,0.30
2,1,,2,2,2,1,1,,-0.616,-0.504,-0.431,-0.693,-0.396,0.300,0.30
2,1,,2,2,2,1,2,,-0.629,-0.891,-1.865,-0.891,-1.086,-50.192,-0.63
2,1,,2,2,2,1,3,,-1.002,-0.891,-0.871,-0.700,0.100,-1.092,0.10
2,1,,2,2,,2,0,,-0.611,-3.673,-1.417,-2.556,-1.292,-1.086,-0.61
2,1,,2,2,,2,1,,-0.909,4.251,0.062,-1.302,-2.770,-1.092,4.25
2,1,,2,2,,2,2,,-0.913,-0.531,-2.634,1.190,-0.394,-0.294,1.19
2,1,,2,2,,2,3,,-0.603,-0.416,-0.937,-0.504,-1.349,-1.086,-0.42
2,1,,2,2,1,2,0,,-0.767,-0.700,-2.576,-0.700,-1.286,-2.670,-0.70
2,1,,2,2,1,2,1,,-0.622,-0.502,-1.420,-0.502,-0.694,0.300,0.30
2,1,,2,2,1,2,2,,-0.551,-0.604,-1.006,-0.604,-1.286,0.300,0.30
2,1,,2,2,1,2,3,,-0.507,-0.897,-1.140,-0.700,0.070,-12.176,0.07
2,1,,2,2,2,2,0,,-0.610,-0.501,-0.115,-0.500,-2.670,0.100,0.10
2,1,,2,2,2,2,1,,-0.608,-0.999,-1.813,-0.500,-1.086,0.298,0.30
2,1,,2,2,2,2,2,,-1.058,-0.999,-2.614,-0.700,-1.586,-1.086,-0.70
2,1,,2,2,2,2,3,,-0.595,-1.000,-0.877,-1.000,-1.186,-1.086,-0.60
2,1,,2,3,,,,,7.500,-0.700,-0.845,-1.663,-1.586,-2.672,7.50
2,1,,2,3,,1,0,,-1.462,4.921,-2.634,-1.491,-1.288,-1.086,4.92
2,1,,2,3,,1,1,,-0.616,-0.807,4.959,-0.774,-0.496,-1.092,4.96
2,1,,2,3,,1,2,,-0.815,-0.120,-0.500,-0.034,-0.199,0.300,0.30
2,1,,2,3,,1,3,,-0.847,-0.835,-0.993,-1.225,-0.298,-0.296,-0.30
2,1,,2,3,1,1,0,,-0.611,-0.891,-0.375,-0.799,-2.670,0.300,0.30
2,1,,2,3,1,1,1,,-0.518,-0.891,5.271,-0.693,-1.086,-1.086,5.27
2,1,,2,3,1,1,2,,-0.454,-0.504,-0.531,-0.502,-1.086,0.300,0.30
2,1,,2,3,1,1,3,,-0.785,-0.896,-1.137,-0.700,-1.088,-1.086,-0.70
2,1,,2,3,2,1,0,,-0.913,-0.891,-0.697,-0.693,-2.670,0.300,0.30
2,1,,2,3,2,1,1,,-0.620,-0.891,4.463,-0.792,0.000,0.000,4.46
2,1,,2,3,2,1,2,,-0.313,-0.891,-0.967,-0.502,-0.296,0.300,0.30
2,1,,2,3,2,1,3,,-0.723,-0.891,5.291,-0.700,-0.796,-1.086,5.29
2,1,,2,3,,2,0,,-0.925,-0.533,0.604,5.203,-0.294,0.003,5.20
2,1,,2,3,,2,1,,-0.507,-0.138,4.968,5.137,-0.098,0.100,5.14
2,1,,2,3,,2,2,,0.440,-0.920,-0.943,-2.432,-3.170,-5.838,0.44
2,1,,2,3,,2,3,,-0.913,-1.130,5.238,-2.820,0.298,0.300,5.24
2,1,,2,3,1,2,0,,-0.547,-0.500,-1.717,-0.503,-2.870,0.300,0.30
2,1,,2,3,1,2,1,,-1.230,-0.897,-0.926,-0.700,0.100,-1.089,0.10
2,1,,2,3,1,2,2,,-0.585,-0.701,-1.322,-0.799,-0.494,0.294,0.29
2,1,,2,3,1,2,3,,-1.025,-0.900,-2.568,-1.000,-1.286,-1.092,-0.90
2,1,,2,3,2,2,0,,-0.624,-0.500,-0.666,-0.501,0.100,-0.296,0.10
2,1,,2,3,2,2,1,,-0.499,-0.599,-1.345,-0.500,-0.004,0.300,0.30
2,1,,2,3,2,2,2,,-0.634,-0.896,-0.462,-0.500,0.102,0.102,0.10
2,1,,2,3,2,2,3,,-0.842,-0.503,-8.321,-0.698,-2.770,-1.086,-0.50
2,1,1,2,0,,,,,-0.800,-0.061,-0.701,-0.951,-1.486,-1.092,-0.06
2,1,1,2,0,,1,0,,-0.802,-0.997,-0.800,-0.951,-0.100,-1.086,-0.10
2,1,1,2,0,,1,1,,-0.700,0.798,-0.700,4.934,-0.298,0.100,4.93
2,1,1,2,0,,1,2,,-0.601,-0.602,-0.700,-0.631,0.000,-1.092,0.00
2,1,1,2,0,,1,3,,-0.700,-0.448,-0.700,4.833,0.094,0.100,4.83
2,1,1,2,0,1,1,0,,-0.700,-0.896,-0.701,-0.700,-5.938,-1.092,-0.70
2,1,1,2,0,1,1,1,,-0.703,-0.702,-0.700,-0.700,-2.870,-1.086,-0.70
2,1,1,2,0,1,1,2,,-0.700,-0.702,-0.700,-0.700,-1.286,-1.092,-0.70
2,1,1,2,0,1,1,3,,-0.700,-0.700,-0.700,-0.700,-1.088,-1.086,-0.70
2,1,1,2,0,2,1,0,,-0.990,-0.504,-0.792,-0.502,-0.394,0.300,0.30
2,1,1,2,0,2,1,1,,-0.990,-0.891,-0.701,-0.700,-1.086,-1.092,-0.70
2,1,1,2,0,2,1,2,,-0.703,-0.897,-0.701,-0.700,-1.286,0.298,0.30
2,1,1,2,0,2,1,3,,-0.990,-0.700,-0.700,-0.700,-2.870,-1.086,-0.70
2,1,1,2,0,,2,0,,-0.700,1.032,-0.701,3.877,0.100,-1.092,3.88
2,1,1,2,0,,2,1,,-0.801,-0.903,-0.800,-4.872,-5.838,-1.092,-0.80
2,1,1,2,0,,2,2,,-0.995,-0.321,-0.702,2.720,-1.086,0.100,2.72
2,1,1,2,0,,2,3,,-0.700,-0.606,-0.702,4.219,0.000,-1.088,4.22
2,1,1,2,0,1,2,0,,-0.700,-0.702,-0.700,-0.700,-6.038,-1.092,-0.70
2,1,1,2,0,1,2,1,,-0.995,-0.702,-0.701,-0.700,-1.286,0.294,0.29
2,1,1,2,0,1,2,2,,-0.997,-0.702,-0.797,-0.700,-1.286,-1.092,-0.70
2,1,1,2,0,1,2,3,,-0.700,-0.700,-0.798,-0.700,-1.288,-1.092,-0.70
2,1,1,2,0,2,2,0,,-0.500,-0.896,-0.797,-0.600,-0.004,-1.092,0.00
2,1,1,2,0,2,2,1,,-0.703,-0.700,-0.700,-0.700,-1.286,-1.092,-0.70
2,1,1,2,0,2,2,2,,-0.700,-0.702,-0.797,-0.700,-2.876,-1.092,-0.70
2,1,1,2,0,2,2,3,,-0.700,-0.700,-0.700,-0.700,-2.670,-1.086,-0.70
2,1,1,2,1,,,,,-0.700,-0.641,-0.700,4.993,-0.098,0.088,4.99
2,1,1,2,1,,1,0,,-0.997,-1.227,-0.800,4.646,-1.286,-0.011,4.65
2,1,1,2,1,,1,1,,-0.996,0.452,-0.899,4.115,-0.102,0.098,4.11
2,1,1,2,1,,1,2,,-0.700,-0.425,-0.700,4.875,-0.100,0.088,4.87
2,1,1,2,1,,1,3,,-0.700,0.334,-0.700,5.258,0.100,0.100,5.26
2,1,1,2,1,1,1,0,,-0.700,-0.896,-0.700,-0.700,-2.672,-1.092,-0.70
2,1,1,2,1,1,1,1,,-0.703,-0.702,-0.797,-0.700,-1.286,-1.092,-0.70
2,1,1,2,1,1,1,2,,-0.500,-0.502,-0.799,-0.700,-1.286,0.300,0.30
2,1,1,2,1,1,1,3,,-0.700,-0.702,-0.700,-0.700,-1.288,-1.092,-0.70
2,1,1,2,1,2,1,0,,-0.505,-0.500,-0.503,-0.500,-2.770,0.300,0.30
2,1,1,2,1,2,1,1,,-0.703,-0.702,-0.700,-0.700,-1.299,-1.092,-0.70
2,1,1,2,1,2,1,2,,-0.703,-0.702,-0.792,-0.700,-1.286,-1.092,-0.70
2,1,1,2,1,2,1,3,,-0.700,-0.700,-0.700,-0.700,-1.186,-1.086,-0.70
2,1,1,2,1,,2,0,,-0.701,-3.473,-0.701,3.793,-0.114,-1.086,3.79
2,1,1,2,1,,2,1,,-0.997,-1.821,-0.800,-0.232,-1.486,0.300,0.30
2,1,1,2,1,,2,2,,-0.996,-1.873,-0.800,-2.853,-1.386,-1.092,-0.80
2,1,1,2,1,,2,3,,-0.800,-1.613,-0.800,-2.091,-1.292,-2.672,-0.80
2,1,1,2,1,1,2,0,,-0.995,-0.700,-0.700,-0.700,-1.286,-1.092,-0.70
2,1,1,2,1,1,2,1,,-0.700,-0.601,-0.700,-0.601,0.100,0.300,0.30
2,1,1,2,1,1,2,2,,-0.700,-0.896,-0.799,-0.700,-2.872,-2.670,-0.70
2,1,1,2,1,1,2,3,,-0.700,-0.702,-0.700,-0.700,-2.870,0.300,0.30
2,1,1,2,1,2,2,0,,-0.703,-0.700,-0.700,-0.700,-1.286,-1.092,-0.70
2,1,1,2,1,2,2,1,,-0.501,-0.603,-0.601,-0.601,0.100,-1.092,0.10
2,1,1,2,1,2,2,2,,-0.996,-0.700,-0.700,-0.700,-6.038,-1.092,-0.70
2,1,1,2,1,2,2,3,,-0.995,-0.700,-0.503,-0.700,-0.494,0.102,0.10
2,1,1,2,2,,,,,-0.700,-0.699,-0.700,5.363,0.184,0.098,5.36
2,1,1,2,2,,1,0,,-0.700,0.866,-0.700,4.368,0.098,0.300,4.37
2,1,1,2,2,,1,1,,-0.700,-0.983,-0.700,5.262,-0.100,-1.092,5.26
2,1,1,2,2,,1,2,,-0.700,0.520,-0.799,4.642,-1.286,0.072,4.64
2,1,1,2,2,,1,3,,-0.700,-0.179,-0.702,3.524,-0.102,-0.296,3.52
2,1,1,2,2,1,1,0,,-0.700,-0.702,-0.700,-0.700,-1.286,-2.676,-0.70
2,1,1,2,2,1,1,1,,-0.700,-0.700,-0.701,-0.700,-1.286,-1.086,-0.70
2,1,1,2,2,1,1,2,,-0.703,-0.896,-0.701,-0.700,-1.286,-1.092,-0.70
2,1,1,2,2,1,1,3,,-0.997,-0.700,-0.700,-0.700,-2.870,-1.092,-0.70
2,1,1,2,2,2,1,0,,-0.500,-0.504,-0.503,-0.500,-0.296,0.300,0.30
2,1,1,2,2,2,1,1,,-0.995,-0.700,-0.700,-0.700,-2.870,-1.086,-0.70
2,1,1,2,2,2,1,2,,-0.990,-0.502,-0.701,-0.700,-0.494,0.100,0.10
2,1,1,2,2,2,1,3,,-0.995,-0.700,-0.797,-0.700,-2.870,-1.086,-0.70
2,1,1,2,2,,2,0,,-0.996,-0.225,-0.798,-4.770,-1.286,-1.088,-0.22
2,1,1,2,2,,2,1,,-0.996,0.974,-0.800,-1.871,-1.486,-1.092,0.97
2,1,1,2,2,,2,2,,-0.901,-1.118,-0.800,-0.871,-1.189,-1.092,-0.80
2,1,1,2,2,,2,3,,-0.898,-0.058,-0.899,5.257,-0.098,-0.126,5.26
2,1,1,2,2,1,2,0,,-0.996,-0.700,-0.701,-0.700,-1.286,-1.092,-0.70
2,1,1,2,2,1,2,1,,-0.996,-0.700,-0.701,-0.700,-1.286,-1.092,-0.70
2,1,1,2,2,1,2,2,,-0.700,-0.700,-0.701,-0.700,-1.288,-1.086,-0.70
2,1,1,2,2,1,2,3,,-0.700,-0.898,-0.700,-0.700,-1.286,-1.092,-0.70
2,1,1,2,2,2,2,0,,-0.995,-0.700,-0.700,-0.700,-1.286,-1.092,-0.70
2,1,1,2,2,2,2,1,,-0.500,-0.897,-0.502,-0.502,-1.289,0.102,0.10
2,1,1,2,2,2,2,2,,-0.703,-0.700,-0.701,-0.500,-1.188,0.300,0.30
2,1,1,2,2,2,2,3,,-0.898,-0.897,-0.798,-0.700,-1.292,-1.092,-0.70
2,1,1,2,3,,,,,-0.700,-0.944,-0.700,4.100,-0.594,-0.102,4.10
2,1,1,2,3,,1,0,,-0.700,-0.499,-0.700,0.322,-0.014,0.102,0.32
2,1,1,2,3,,1,1,,-0.700,-0.356,-0.700,4.471,-0.298,0.100,4.47
2,1,1,2,3,,1,2,,-0.700,-0.307,-0.700,-0.508,-0.100,0.300,0.30
2,1,1,2,3,,1,3,,-0.997,-1.756,-0.798,5.105,-1.386,-1.086,5.11
2,1,1,2,3,1,1,0,,-0.502,-0.502,-0.500,-0.500,-2.884,0.300,0.30
2,1,1,2,3,1,1,1,,-0.700,-0.700,-0.700,-0.700,-1.286,-1.092,-0.70
2,1,1,2,3,1,1,2,,-0.703,-0.700,-0.700,-0.700,-1.286,-1.092,-0.70
2,1,1,2,3,1,1,3,,-0.700,-0.702,-0.700,-0.700,-2.870,-1.092,-0.70
2,1,1,2,3,2,1,0,,-0.500,-0.896,-0.503,-0.700,-1.286,0.102,0.10
2,1,1,2,3,2,1,1,,-0.700,-0.702,-0.700,-0.700,0.100,-1.092,0.10
2,1,1,2,3,2,1,2,,-0.995,-0.700,-0.798,-0.700,-1.286,-1.086,-0.70
2,1,1,2,3,2,1,3,,-0.700,-0.891,-0.797,-0.700,-1.086,-1.086,-0.70
2,1,1,2,3,,2,0,,-0.898,0.537,-0.701,-1.023,-1.286,-1.092,0.54
2,1,1,2,3,,2,1,,-0.700,-0.348,-0.700,-3.291,-1.288,-1.092,-0.35
2,1,1,2,3,,2,2,,-0.802,-0.863,-0.800,-1.055,-1.288,0.300,0.30
2,1,1,2,3,,2,3,,-0.802,-0.641,-0.800,5.204,-1.386,-1.092,5.20
2,1,1,2,3,1,2,0,,-0.700,-0.702,-0.701,-0.700,-1.286,-1.092,-0.70
2,1,1,2,3,1,2,1,,-0.995,-0.702,-0.701,-0.700,-1.288,-1.092,-0.70
2,1,1,2,3,1,2,2,,-0.700,-0.700,-0.700,-0.700,0.100,-1.086,0.10
2,1,1,2,3,1,2,3,,-0.700,-0.700,-0.700,-0.700,-1.286,-1.086,-0.70
2,1,1,2,3,2,2,0,,-0.995,-0.896,-0.797,-0.502,-1.288,0.300,0.30
2,1,1,2,3,2,2,1,,-0.505,-0.599,-0.701,-0.700,0.198,-1.086,0.20
2,1,1,2,3,2,2,2,,-0.703,-0.897,-0.797,-0.700,0.200,-1.086,0.20
2,1,1,2,3,2,2,3,,-0.995,-0.897,-0.798,-0.700,0.200,-2.670,0.20
2,1,2,2,0,,,,,-0.699,-0.841,-0.500,5.207,-0.298,0.088,5.21
2,1,2,2,0,,1,0,,-0.604,-0.934,-0.700,-3.975,0.102,-0.294,0.10
2,1,2,2,0,,1,1,,-0.700,0.995,-0.792,5.228,0.000,0.099,5.23
2,1,2,2,0,,1,2,,-0.700,-0.856,-0.701,5.294,0.001,0.099,5.29
2,1,2,2,0,,1,3,,-0.990,-0.609,-0.792,5.288,0.000,0.099,5.29
2,1,2,2,0,1,1,0,,-0.990,-0.891,-0.792,-0.693,0.300,0.000,0.30
2,1,2,2,0,1,1,1,,-0.990,-0.603,-0.792,-0.693,-0.394,0.300,0.30
2,1,2,2,0,1,1,2,,-0.990,-0.891,-0.792,-0.693,-0.297,0.300,0.30
2,1,2,2,0,1,1,3,,-0.990,-0.891,-0.792,-0.693,-1.088,0.298,0.30
2,1,2,2,0,2,1,0,,-0.990,-0.891,-0.792,-0.693,0.198,0.000,0.20
2,1,2,2,0,2,1,1,,-0.990,-0.891,-0.792,-0.693,0.200,0.000,0.20
2,1,2,2,0,2,1,2,,-0.990,-0.891,-0.792,-0.693,-0.296,0.102,0.10
2,1,2,2,0,2,1,3,,-0.990,-0.891,-0.792,-0.693,-0.393,0.102,0.10
2,1,2,2,0,,2,0,,-0.600,-0.419,-0.699,-0.152,-0.097,-0.296,-0.10
2,1,2,2,0,,2,1,,-0.703,-0.408,-0.502,5.250,-2.671,0.294,5.25
2,1,2,2,0,,2,2,,-0.700,-0.512,-0.898,5.287,-0.296,0.098,5.29
2,1,2,2,0,,2,3,,-0.502,-0.596,-0.502,-4.588,-0.106,0.294,0.29
2,1,2,2,0,1,2,0,,-0.990,-0.891,-0.792,-0.693,0.300,-0.296,0.30
2,1,2,2,0,1,2,1,,-0.990,-0.897,-0.797,-0.700,-1.292,0.300,0.30
2,1,2,2,0,1,2,2,,-0.990,-0.896,-0.701,-0.700,-3.165,-1.092,-0.70
2,1,2,2,0,1,2,3,,-0.703,-0.897,-0.792,-0.700,-0.408,-1.092,-0.41
2,1,2,2,0,2,2,0,,-0.505,-0.603,-0.505,-0.501,-0.294,0.300,0.30
2,1,2,2,0,2,2,1,,-0.996,-0.896,-0.701,-0.700,-6.038,-2.670,-0.70
2,1,2,2,0,2,2,2,,-0.600,-0.600,-0.501,-0.600,0.200,0.195,0.20
2,1,2,2,0,2,2,3,,-0.995,-0.603,-0.797,-0.700,0.200,-1.086,0.20
2,1,2,2,1,,,,,-0.500,-0.585,-0.698,4.960,-0.100,0.100,4.96
2,1,2,2,1,,1,0,,-0.700,-0.659,-0.700,5.211,0.001,0.102,5.21
2,1,2,2,1,,1,1,,-0.703,-0.469,-0.700,5.290,0.296,0.100,5.29
2,1,2,2,1,,1,2,,-0.703,1.172,-0.700,5.282,-0.693,0.100,5.28
2,1,2,2,1,,1,3,,-0.700,0.730,-0.792,5.283,-0.098,0.100,5.28
2,1,2,2,1,1,1,0,,-0.990,-0.891,-0.792,-0.601,-2.670,0.300,0.30
2,1,2,2,1,1,1,1,,-0.990,-0.891,-0.701,-0.700,0.098,-1.086,0.10
2,1,2,2,1,1,1,2,,-0.990,-0.891,-0.792,-0.601,-0.098,0.300,0.30
2,1,2,2,1,1,1,3,,-0.990,-0.891,-0.700,-0.700,-1.090,0.300,0.30
2,1,2,2,1,2,1,0,,-0.990,-0.604,-0.792,-0.693,-0.294,0.300,0.30
2,1,2,2,1,2,1,1,,-0.990,-0.504,-0.792,-0.693,-1.485,0.298,0.30
2,1,2,2,1,2,1,2,,-0.990,-0.891,-0.600,-0.502,0.200,-1.086,0.20
2,1,2,2,1,2,1,3,,-0.990,-0.891,-0.792,-0.693,0.200,-1.092,0.20
2,1,2,2,1,,2,0,,-0.504,-0.251,-0.500,-1.746,-0.408,-0.296,-0.25
2,1,2,2,1,,2,1,,-0.698,-0.599,-0.500,5.291,-0.694,0.300,5.29
2,1,2,2,1,,2,2,,-0.600,4.876,-0.699,5.273,-0.294,-2.672,5.27
2,1,2,2,1,,2,3,,-0.700,0.654,-0.700,5.286,-0.106,-0.110,5.29
2,1,2,2,1,1,2,0,,-0.601,-0.897,-0.700,-0.700,0.300,-1.092,0.30
2,1,2,2,1,1,2,1,,-0.502,-0.700,-0.503,-0.500,0.086,0.300,0.30
2,1,2,2,1,1,2,2,,-0.700,-0.500,-0.500,-0.500,-0.296,0.102,0.10
2,1,2,2,1,1,2,3,,-0.700,-0.897,-0.798,-0.700,-1.286,-1.092,-0.70
2,1,2,2,1,2,2,0,,-0.599,-0.501,-0.602,-0.500,-0.396,0.300,0.30
2,1,2,2,1,2,2,1,,-0.996,-0.897,-0.798,-0.700,-2.670,-1.092,-0.70
2,1,2,2,1,2,2,2,,-0.703,-0.700,-0.701,-0.700,-2.870,-1.088,-0.70
2,1,2,2,1,2,2,3,,-0.503,-0.502,-0.600,-0.698,-0.394,-1.092,-0.39
2,1,2,2,2,,,,,-0.599,-0.884,-0.501,5.207,-0.102,0.300,5.21
2,1,2,2,2,,1,0,,-0.702,-0.496,-0.797,5.290,-0.693,-5.838,5.29
2,1,2,2,2,,1,1,,-0.700,-0.490,-0.700,5.217,-0.296,0.300,5.22
2,1,2,2,2,,1,2,,-0.703,-0.844,-0.701,5.278,0.084,-0.098,5.28
2,1,2,2,2,,1,3,,-0.601,0.558,-0.700,5.290,-0.200,0.088,5.29
2,1,2,2,2,1,1,0,,-0.501,-0.891,-0.792,-0.693,0.300,-0.296,0.30
2,1,2,2,2,1,1,1,,-0.995,-0.891,-0.797,-0.700,-1.086,-1.088,-0.70
2,1,2,2,2,1,1,2,,-0.990,-0.702,-0.792,-0.700,-6.038,-1.092,-0.70
2,1,2,2,2,1,1,3,,-0.703,-0.896,-0.792,-0.700,-1.288,-2.672,-0.70
2,1,2,2,2,2,1,0,,-0.990,-0.801,-0.792,-0.693,-0.296,0.300,0.30
2,1,2,2,2,2,1,1,,-0.503,-0.891,-0.792,-0.693,-0.495,0.300,0.30
2,1,2,2,2,2,1,2,,-0.990,-0.891,-0.792,-0.693,0.100,-0.296,0.10
2,1,2,2,2,2,1,3,,-0.505,-0.603,-0.792,-0.693,-0.394,0.300,0.30
2,1,2,2,2,,2,0,,-0.601,-0.364,-0.502,-4.474,-0.298,0.300,0.30
2,1,2,2,2,,2,1,,-0.700,-0.521,-0.701,5.271,-1.086,0.100,5.27
2,1,2,2,2,,2,2,,-0.601,-0.383,-0.500,-1.401,-0.300,0.300,0.30
2,1,2,2,2,,2,3,,-0.700,-0.550,-0.898,-3.234,-0.199,0.300,0.30
2,1,2,2,2,1,2,0,,-0.703,-0.897,-0.701,-0.700,-2.870,-1.092,-0.70
2,1,2,2,2,1,2,1,,-0.996,-0.897,-0.798,-0.700,-5.951,-2.670,-0.70
2,1,2,2,2,1,2,2,,-0.601,-0.600,-0.602,-0.700,-0.100,-1.092,-0.10
2,1,2,2,2,1,2,3,,-0.995,-0.700,-0.503,-0.502,-2.876,0.300,0.30
2,1,2,2,2,2,2,0,,-0.500,-0.501,-0.500,-0.500,-1.086,0.300,0.30
2,1,2,2,2,2,2,1,,-0.600,-0.601,-0.602,-0.600,0.300,-1.088,0.30
2,1,2,2,2,2,2,2,,-0.996,-0.896,-0.800,-0.997,-1.284,-1.092,-0.80
2,1,2,2,2,2,2,3,,-0.996,-0.700,-0.800,-0.700,-12.374,-1.086,-0.70
2,1,2,2,3,,,,,-0.995,-0.900,-0.800,-3.418,-1.186,-1.092,-0.80
2,1,2,2,3,,1,0,,-0.502,-0.454,-0.500,-1.137,-1.088,0.300,0.30
2,1,2,2,3,,1,1,,-0.995,-0.372,-0.503,-0.556,-0.694,0.102,0.10
2,1,2,2,3,,1,2,,-0.700,-0.602,-0.700,3.455,0.086,-1.086,3.46
2,1,2,2,3,,1,3,,-0.700,2.770,-0.701,-0.908,-1.086,-12.174,2.77
2,1,2,2,3,1,1,0,,-0.604,-0.891,-0.792,-0.693,-2.676,0.300,0.30
2,1,2,2,3,1,1,1,,-0.505,-0.891,-0.792,-0.502,-1.086,0.300,0.30
2,1,2,2,3,1,1,2,,-0.995,-0.896,-0.792,-0.700,-1.088,-1.088,-0.70
2,1,2,2,3,1,1,3,,-0.990,-0.891,-0.792,-0.700,-6.038,-1.088,-0.70
2,1,2,2,3,2,1,0,,-0.500,-0.500,-0.792,-0.502,-0.396,0.300,0.30
2,1,2,2,3,2,1,1,,-0.990,-0.504,-0.792,-0.693,-0.294,0.102,0.10
2,1,2,2,3,2,1,2,,-0.501,-0.891,-0.792,-0.693,-0.300,0.300,0.30
2,1,2,2,3,2,1,3,,-0.990,-0.891,-0.792,-0.502,-0.301,0.300,0.30
2,1,2,2,3,,2,0,,-0.501,-0.397,-0.500,5.311,0.292,-5.838,5.31
2,1,2,2,3,,2,1,,-0.901,-0.600,-0.898,-3.567,0.072,0.298,0.30
2,1,2,2,3,,2,2,,-0.702,1.268,-0.700,5.218,-0.395,0.102,5.22
2,1,2,2,3,,2,3,,-0.700,-0.229,-0.898,5.266,0.094,0.098,5.27
2,1,2,2,3,1,2,0,,-0.501,-0.500,-0.503,-0.501,-5.838,0.300,0.30
2,1,2,2,3,1,2,1,,-0.700,-0.897,-0.798,-0.700,-2.772,-1.092,-0.70
2,1,2,2,3,1,2,2,,-0.700,-0.700,-0.700,-0.700,-1.288,-1.086,-0.70
2,1,2,2,3,1,2,3,,-0.700,-0.504,-0.502,-0.700,-1.286,0.300,0.30
2,1,2,2,3,2,2,0,,-0.500,-0.500,-0.501,-0.500,0.102,0.300,0.30
2,1,2,2,3,2,2,1,,-0.702,-0.702,-0.700,-0.700,-1.086,-12.176,-0.70
2,1,2,2,3,2,2,2,,-0.501,-0.500,-0.500,-0.501,-0.494,0.300,0.30
2,1,2,2,3,2,2,3,,-0.601,-0.601,-0.600,-0.700,0.100,-1.086,0.10
,2,,,,,,,,-4.320,-1.514,-0.800,-0.900,-1.192,-0.995,-0.80
,2,,,,,1,0,,-4.514,-5.204,-0.500,-0.998,0.198,-0.500,0.20
,2,,,,,1,1,,-1.059,-5.299,-0.603,-0.600,0.200,-0.600,0.20
,2,,,,,1,2,,-1.124,4.663,-0.600,-0.896,0.200,-0.500,4.66
,2,,,,,1,3,,4.901,-4.567,-0.600,-0.600,0.200,-0.600,4.90
,2,,,,1,1,0,,-6.205,-0.800,-0.800,-0.800,-1.186,-0.800,-0.80
,2,,,,1,1,1,,-1.403,-0.700,-0.700,-0.700,-1.186,-0.703,-0.70
,2,,,,1,1,2,,-1.026,-0.896,-0.998,-0.700,-1.188,-0.995,-0.70
,2,,,,1,1,3,,-0.942,-0.500,-0.500,-0.500,-1.186,-0.500,-0.50
,2,,,,2,1,0,,-1.749,-0.604,-0.600,-0.600,0.002,-0.600,0.00
,2,,,,2,1,1,,-1.046,-0.500,-0.599,-0.600,-1.186,-0.500,-0.50
,2,,,,2,1,2,,-0.853,-0.501,-0.505,-0.502,-1.186,-0.500,-0.50
,2,,,,2,1,3,,-1.623,-0.600,-0.501,-0.500,0.198,-0.500,0.20
,2,,,,,2,0,,-0.941,4.863,-0.996,-1.000,0.200,-0.995,4.86
,2,,,,,2,1,,-7.671,-2.468,-0.602,-0.700,0.200,-0.896,0.20
,2,,,,,2,2,,4.905,-0.705,-1.000,-1.000,-0.200,-1.000,4.90
,2,,,,,2,3,,-1.055,-0.703,-0.600,-0.600,0.200,-0.600,0.20
,2,,,,1,2,0,,-0.891,-0.801,-0.800,-0.802,0.200,-0.802,0.20
,2,,,,1,2,1,,-3.454,-0.996,-0.604,-0.604,-1.186,-0.500,-0.50
,2,,,,1,2,2,,-1.038,-0.501,-0.701,-0.700,0.000,-0.599,0.00
,2,,,,1,2,3,,-0.805,-0.896,-0.503,-0.995,-1.186,-0.500,-0.50
,2,,,,2,2,0,,-2.357,-0.996,-0.996,-0.699,-2.770,-0.500,-0.50
,2,,,,2,2,1,,-6.246,-0.996,-0.600,-0.600,0.200,-0.600,0.20
,2,,,,2,2,2,,-1.557,-0.600,-0.600,-0.503,0.200,-0.500,0.20
,2,,,,2,2,3,,4.884,-1.000,-0.996,-0.996,-0.200,-0.996,4.88
,2,,1,0,,,,,-0.067,4.852,-0.897,-0.897,0.198,-0.897,4.85
,2,,1,0,,1,0,,3.735,-0.849,-0.800,-0.898,-2.770,-0.900,3.73
,2,,1,0,,1,1,,0.849,-1.520,-0.504,-0.901,-2.770,-0.500,0.85
,2,,1,0,,1,2,,-1.023,0.715,-0.798,-0.900,-2.770,-0.898,0.71
,2,,1,0,,1,3,,-0.927,-2.911,-0.800,-0.900,-1.188,-0.500,-0.50
,2,,1,0,1,1,0,,-1.091,-0.891,-0.792,-0.693,-1.186,-0.500,-0.50
,2,,1,0,1,1,1,,-1.590,-0.504,-0.600,-0.693,-1.186,-0.500,-0.50
,2,,1,0,1,1,2,,-1.067,-0.891,-0.792,-0.693,-1.186,-0.500,-0.50
,2,,1,0,1,1,3,,-0.991,-0.603,-0.792,-0.603,-1.186,-0.500,-0.50
,2,,1,0,2,1,0,,-0.615,-0.504,-0.792,-0.693,0.198,-0.599,0.20
,2,,1,0,2,1,1,,-1.064,-0.603,-0.792,-0.693,0.200,-0.604,0.20
,2,,1,0,2,1,2,,-1.496,-0.990,-0.602,-0.601,0.002,-0.495,0.00
