Action,Rewards
2,0.9996815809825544
2,0.9997240069041596
2,-20
2,1.999984542295895
2,0.9996322473779998
2,-20
2,0.9997142344900667
2,-20
2,0.9996943134104831
2,1.9999844853341397
2,1.9999844835233864
2,1.999984467248493
2,1.9999844351829588
2,0.9997747683794687
2,0.9988569398245563
2,0.9991303050713694
2,0.9993462512117229
2,0.9994898861389483
2,-20
2,1.999984330103462
2,-20
2,1.999984305715899
2,-20
2,1.9999842873506843
2,0.9997484955809557
2,1.9999841013949757
2,1.9999840911464353
2,1.9999839400656727
2,1.999983859270239
2,0.9989657077011497
2,0.999655101920414
2,0.9995754148988261
2,0.9992776686727733
2,-20
2,-20
2,-20
2,-20
2,-20
2,-20
2,0.9995328141210655
2,-20
2,-20
2,-20
2,-20
2,-20
2,0.9994154014760264
2,-20
2,-20
2,-20
2,0.9995130831372152
2,-20
2,-20
2,-20
2,-20
2,-20
2,-20
2,-20
2,-20
2,-20
2,0.999465229811726
2,-20
2,0.9993102782593597
2,-20
2,0.9993104524386933
2,-20
2,0.9997881208131089
2,0.9994709184007682
2,-20
2,0.9994885025339463
2,0.9997054549669315
2,0.9991340199151871
2,0.9994844222812928
2,0.9992967693233087
2,0.9997279051737178
2,0.9995967824416587
2,0.9998101006153128
2,0.989317937174395
2,0.8756997654875986
2,0.6987489285967848
2,0.5462034902483116
2,0.4902347068751491
2,0.2629535021124977
2,0.22543977219199335
2,0.1989193982175577
2,0.21803281237970792
2,-20
2,-20
2,-20
2,-20
2,0.9994781880568995
2,-20
2,0.9995444784537242
2,-20
2,-20
2,0.9997615819685206
2,-20
2,-20
2,0.9996165242815441
2,-20
2,-20
2,0.999437346379591
2,0.9997826858449034
2,0.9997075624115233
2,0.9994831875558805
2,0.9994052183106267
2,0.9996410751528194
2,0.9993249569956598
1,1.9981177777777779
4,2.0
4,2.0
1,1.9980344298531487
3,-10
4,1.0
1,0.99920666023434
1,1.9979538470291225
0,-0.1
0,-0.1
3,-1
1,1.9978881857126747
4,2.0
4,1.0
1,-0.9982851817233347
1,0.9997707137014304
1,0.999776117723605
0,-0.1
1,1.9979393072896325
4,2.0
1,1.9980217889076015
0,-0.1
1,1.998038141472384
4,2.0
2,1.9999872927479319
0,-0.1
1,-10.001898298000501
1,-0.989057528893253
1,-20
1,-20
1,-20
0,-0.1
1,-20
3,-10
1,-20
1,0.9996194232467074
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,1.9979398498539174
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,0.4526648860544922
1,-10.00119715553759
1,-0.9920853406812542
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,1.9977368212386934
1,1.9976997446930602
1,-10.000001981189461
1,-10.00000820778491
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-10.00017532931497
1,-20
1,-20
1,-0.9882069279490725
1,1.9976595750836748
1,1.9977462615078678
1,-0.9888449251824233
1,1.997924520130155
1,1.9977736305075409
1,-10.00000362398975
1,-0.9879196266234704
1,-20
1,1.9978959093744386
1,-20
1,-20
1,-20
1,-20
1,-20
1,1.9977220039202794
1,-9.999841336509277
1,-10.000091293709378
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-10.000587803180839
1,-20
1,-9.99984068189978
1,-10.000380001038318
1,-9.999877174291633
1,-20
1,-20
1,-20
1,-20
1,-10.000850406635383
1,-0.9894878588431248
1,-20
1,-20
1,0.4259433190388461
1,1.9978749282172477
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,1.9979240865276695
1,-9.999662348509904
1,-9.999790696698778
1,-10.001233380636405
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-10.000247998183431
1,-10.000289803312423
1,-9.999786969658109
1,-20
1,-20
1,-20
1,-20
1,-10.000397741771128
1,-20
1,-20
1,-20
1,-10.000186220020579
1,-20
1,-20
1,-0.9899425604804389
1,1.9978481180865686
1,-20
1,-20
1,-20
1,1.9978494533477429
1,-20
1,-20
1,-20
1,-10.000034314467024
1,-10.000183272683481
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-10.000516189540937
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-10.00019424468696
1,-9.999501053182655
1,-20
1,-10.000519880135633
1,-20
1,-20
1,-20
1,-20
1,-20
1,-10.000102228505575
1,-20
1,-20
1,-0.9881970448828078
1,1.997566192791137
1,1.9977967513408035
1,-10.000258741384178
1,-10.000144429977414
1,-0.9871625137357465
1,-20
1,-20
1,-20
1,-20
1,-20
1,0.8568275833755599
1,-20
1,-20
1,1.9976466423302826
1,-20
1,-20
1,-20
1,-20
1,1.9977999208076167
1,-10.00019030515455
1,-9.99921414344198
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-10.000810735783844
1,-20
1,-20
1,-0.9874685294223744
1,-20
1,-20
1,-20
1,-20
1,-20
1,1.9976334061801198
1,1.9978384829400044
1,-20
1,-0.9882235333617928
1,1.9976247370151587
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,1.9977792585222236
1,-10.000029088303005
1,-9.999855461225408
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-10.000365518902944
1,-20
1,-20
1,-20
1,-10.000256727438527
1,-9.999639687623159
1,-10.000407864763629
1,-20
1,-20
1,-20
1,-10.000396515920237
1,-20
1,-10.000233764872034
1,-10.00018026092934
1,-20
1,-10.000128297226828
1,-20
1,-20
1,-20
1,-10.000103799507293
1,-20
1,-20
1,-20
1,-9.999438075427582
1,-20
1,-10.0008553908438
1,-20
1,-20
1,-10.000208839818523
1,-10.000005874279083
1,-9.999577862151439
1,-20
1,-20
1,-0.9882632281246138
1,-20
1,-20
1,-20
1,1.9977915307536698
1,1.997725175236945
1,-10.00008111683785
1,-10.000055025439442
1,-20
1,-20
1,-20
1,-10.00004662450997
1,-20
1,-10.000131616653428
1,-20
1,-10.000076153225482
1,-20
1,-10.000249875605855
1,-20
1,-20
1,-0.987554235125748
1,1.9977795696553828
1,1.9977407970953618
1,-20
1,-20
1,-20
1,-10.000585953182446
1,-10.000045873161465
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-0.987390554063581
1,1.9976689570743313
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,1.9977859569301732
1,-10.000104779582962
1,-9.999776292514653
1,-20
1,-20
1,-20
1,-10.000283450452114
1,-20
1,-20
1,-20
1,-10.000217595933117
1,-10.000019660127387
1,-10.000092124680691
1,-0.9866577558104461
1,-20
1,-20
1,-20
1,1.9977014313810273
1,-0.9963511774614063
1,-20
1,-1.000001283442232
1,1.997724055354132
1,-20
1,-20
1,-20
1,1.9975024326642488
1,-10.000456365781371
1,-10.000012496098561
1,-20
1,-20
1,-20
1,-20
1,-20
1,-10.000190788257125
1,-9.999950674255475
1,-9.999944536373013
1,-10.00012852579281
1,-20
1,-0.9867313340761743
1,-1.0000066672390124
1,1.997485001351956
1,-0.9950337389927495
1,1.9977394428045445
1,1.9977505265061397
1,-20
1,-20
1,-20
1,-20
1,-20
1,-0.9869241704124875
1,1.9977157052964212
1,1.9975413326165932
1,-0.9867481145268968
1,0.9978325711261682
1,-20
1,-20
1,-20
1,-0.9981689340453429
1,1.9977580468351217
1,-0.9954827094029598
1,-1.0000140154600863
1,-1.0003208462247444
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,0.9996937520001228
1,1.997701063350027
1,1.997730993902678
1,-0.9867399799376173
1,1.9974262842486061
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,1.9976303478598927
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-10.000517032648913
1,-9.999852485035197
1,-20
1,-20
1,-0.9875057058755601
1,-20
1,1.9976345061712935
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,1.9977504975638956
1,-0.9868374009157702
1,1.9974042026479086
1,-20
1,-20
1,-20
1,-20
1,-0.9957491188901875
1,-20
1,-20
1,-20
1,-20
1,1.9975220540554939
1,1.9973682396453707
1,-20
1,-20
1,-20
1,-20
1,-0.9868930083056908
1,1.9976759498268315
1,-20
1,-20
1,-20
1,-20
1,1.9976615135609226
1,-20
1,-20
1,-20
1,-20
1,-9.999789710842563
1,-10.000630339638079
1,-20
1,-20
1,-20
1,-20
1,-10.000118288771604
1,-20
1,-20
1,-10.000227225825563
1,-9.999910611814432
1,-20
1,-20
1,-10.000269635548399
1,-20
1,-20
1,-10.000017709728626
1,-20
1,-20
1,-20
1,-10.000683224549919
1,-9.999169748414403
1,-20
1,-10.00105447328964
1,-10.000027838223604
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-9.999748885745708
1,-10.000263371529014
1,-20
1,-10.000512557597862
1,-10.000021021376668
1,-0.9860767627696094
1,0.8253159727201408
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,1.997460810109314
1,1.9974045130955624
1,-10.000021073689163
1,-0.9864301240052418
1,-20
1,-20
1,-20
1,-20
1,0.12067353650722569
1,1.9973106307610096
1,1.9976257936179238
1,-0.9860089511093532
1,1.99742547665669
1,-20
1,-20
1,-20
1,-20
1,1.9976815883322394
1,-0.9859660997921053
1,1.9976605830498764
1,1.9975374787632512
1,-20
1,-10.00035948784833
1,-10.000005595141609
1,-10.000051862658754
1,-10.000020343778312
1,-20
1,-20
1,-10.000173042194978
1,-9.999841185286499
1,-0.9865460076387347
1,-1.0002917152704074
1,-20
1,-20
1,-20
1,1.9975055779267201
1,-0.9959783254973347
1,1.9974543078927605
1,-0.9947025807178546
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,0.9997732300500937
1,1.997559955108819
1,-20
1,-20
1,-20
1,-20
1,1.997655126002304
1,-10.000037717409345
1,-9.999798081799968
1,-20
1,-20
1,-20
1,-0.9867142237919031
1,-20
1,1.9976451883378232
1,-0.9955218694086553
1,1.997674706251305
1,-0.9954224265168673
1,-20
1,-20
1,-20
1,1.9975771667302735
1,1.9976494836093124
1,-10.000041096835895
1,-0.9861251087797074
1,-20
1,-20
1,-20
1,-20
1,1.9975439781452689
1,1.9976024730788164
1,-9.999790183593499
1,-10.000245241375602
1,-20
1,-10.000133032774919
1,-20
1,-20
1,-20
1,-20
1,-10.000362156238385
1,-10.000191916531406
1,-9.999766334875085
1,-20
1,-20
1,-10.000492150895662
1,-20
1,-20
1,-20
1,-10.000125651894688
1,-20
1,-10.000051292542604
1,-10.000210112706641
1,-9.999417094508825
1,-20
1,-10.000781055411187
1,-10.000102785348412
1,-20
1,-10.00011004192744
1,-0.9860539401734063
1,-20
1,-20
1,0.5240030401400667
1,1.9975083193081946
1,1.9975208888109393
1,-10.0000128011083
1,-10.000001655315728
1,-0.9860141914862873
1,-20
1,-20
1,-20
1,1.9974451995153581
1,1.9973312987412413
1,-0.9855371506278329
1,0.016412478192284443
1,-20
1,-20
1,-20
1,0.9996932254373959
1,0.9996396021111338
1,-1.0001147360466507
1,1.9975451588257174
1,1.9975672645044213
1,-0.9855031357007825
1,-1.0001346799402404
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,1.997400044745049
1,1.9974216868315795
1,-10.00008129211872
1,-0.9853755967086338
1,1.9972667316676918
1,1.9975705976865603
1,-0.9862174023386822
1,1.9974195908964845
1,-0.9948546238205721
1,-1.000203009879577
1,1.9975790980418608
1,-20
1,-0.9964251640312409
1,-1.000031286979684
1,1.9974588813627616
1,-20
1,-20
1,-20
1,1.9974901134995253
1,-10.00008078912564
1,-9.999913787268722
1,-0.9853653766278282
1,-20
1,-20
1,-20
1,-20
1,-20
1,1.9972102206027156
1,-0.9961531999749005
1,1.9975035430292971
1,1.9975364209821358
1,-20
1,-0.9853486755422295
1,0.0421711907300975
1,1.9973259144944437
1,-20
1,-20
1,-0.9958779800590646
1,1.9973241151958385
1,1.9974692077177234
1,-10.001113646231897
1,-10.00020985709811
1,-20
1,-20
1,-10.000758030333428
1,-9.99981604807637
1,-20
1,-20
1,-10.000339486329134
1,-9.99971367224198
1,-20
1,-20
1,1.9973584141761729
1,-9.997588237680763
1,-20
1,1.9973936927931668
1,-10.000339887858999
1,-20
1,-20
1,-10.000460237431698
1,-10.000187828204064
1,-9.999654639811776
1,-0.9855384301417811
1,-20
1,-1.000254660447683
1,1.9974595655056278
1,1.997466248082866
3,-10
1,-10.001563371359198
1,-10.000216386624171
1,-10.000033654542445
1,-0.9853107796211088
1,-1.0003093289287108
1,-20
1,-20
1,1.997437329977261
1,1.9974024098877512
1,-10.000242555330697
1,-0.9859287188202039
1,-20
1,-20
1,-20
1,-20
1,0.9996293931699597
1,1.9972009840404823
1,-10.000641520874181
1,1.9970723211400874
1,-10.002543005485776
1,-10.000429098103334
1,-0.9847589520369123
1,-20
1,1.9972634282556847
1,-20
1,1.9973146462444114
1,-0.9948727037315127
1,0.9989135898399452
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,0.996212243973808
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-20
1,-0.9999137320389928
1,-1.0002333658945195
1,-1.0001189399106654
1,-1.0000798236656383
1,-1.0000242820241627
1,-1.0000181482547585
1,-1.0000058649798274
1,-1.00000614545058
1,-1.0000086600070066
1,-1.0000268192627244
1,-1.000001396856398
1,-1.0000421856896053
1,-1.0000092195820165
1,-1.0000835404134882
1,-1.0000203962232963
1,-1.0000047502895544
1,-1.0000706970604674
1,-20
1,-1.0001417021534564
1,-1.0000139752600365
1,-0.9999698130918852
1,-1.0000355036315258
1,-1.000058726892667
1,-1.0000662797309352
1,-1.0001026357014904
1,-1.0000581702992195
1,-1.0001457260773148
1,-1.000234709692505
1,-1.0000570830123638
1,-1.0000030784380614
1,-1.0001329793492713
1,-1.0000540622501997
1,-1.0000260543135064
1,-1.0000445448026474
1,-1.0000280245953677
1,-1.000002802825191
1,-1.0000311133156823
1,-1.000132596219298
1,-1.0000022427938147
1,-1.000074293047407
1,-1.0000179438184396
1,-1.0000064506225532
1,-1.0000981621785938
1,-1.00009481360833
1,0.20593459792867944
3,-10
0,-0.1
3,-10
4,2.0
0,-0.1
4,1.0
0,-0.1
1,0.9984848888888889
0,-0.1
3,-1
1,0.9994916790123457
1,0.9993447654320987
1,0.9995018765432099
2,0.9998046913580247
3,-1
4,1.0
0,-0.1
4,1.0
4,1.0
4,1.0
4,1.0
2,0.999672875741238
3,-1
1,-20
0,-0.1
0,-0.1
2,0.9997675045864841
0,-0.1
2,0.999640509217146
1,-20
0,-0.1
4,1.0
4,1.0
4,1.0
0,-0.1
0,-0.1
0,-0.1
2,0.99917522611772
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-10
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-10
0,-10
0,-10
0,-10
0,-10
0,-0.1
0,-0.1
0,-0.1
0,-10
0,-10
0,-0.1
0,-0.1
0,-0.1
0,-10
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-10
0,-0.1
0,-0.1
0,-0.1
0,-10
0,-10
0,-0.1
0,-0.1
0,-0.1
0,-10
0,-10
0,-10
0,-10
0,-1
0,-1
0,-1
0,-1
0,-1
0,-0.1
0,-1
0,-1
0,-10
0,-1
0,-1
0,-10
0,-10
0,-10
0,-10
0,-0.1
0,-0.1
0,-0.1
0,-10
0,-10
0,-10
0,-10
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-10
0,-10
0,-10
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-10
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-10
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-10
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-10
0,-10
0,-10
0,-10
0,-0.1
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-0.1
0,-0.1
0,-0.1
0,-10
0,-0.1
0,-0.1
0,-0.1
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-0.1
0,-0.1
0,-0.1
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-10
0,-1
0,-1
0,-1
1,-1.0
1,-1.0
1,-1.0
1,-1.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
1,-10.0
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-10
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-10
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
0,-0.1
2,1.9999857336858013
2,1.9999857328739665
2,1.9999855879414832
2,1.9999855878000143
2,1.9999857312419045
2,1.999985730421676
2,1.9999857296095855
2,1.9999857287974316
2,1.9999857279852142
2,1.9999857278659323
2,1.9999857271729333
2,1.999985727080151
2,1.9999857263605887
2,1.9999857255481803
2,-20
2,1.9999857247357085
2,-20
2,1.999985723923173
2,1.999985723110574
2,-20
2,1.9999857222979112
2,1.9999857214851848
2,1.9999857206723948
2,1.999985719859541
2,-20
2,-20
2,1.9999857190466237
2,-20
2,1.9999857182336425
2,-20
2,1.999985717420598
2,-0.9941453158731987
2,1.9999857157943173
2,-20
2,1.9999857149810816
2,1.9999857141677821
2,1.9999855698664466
2,-20
2,1.9999857133544188
2,-20
2,-20
2,1.999985712540992
2,1.9999855674015166
2,-20
2,1.9999857109057289
2,-20
2,1.9999857100921101
2,-20
2,0.9996751311919262
2,0.9996038705506373
2,0.9989379173883917
2,0.9989792801506676
2,0.9990656092244293
2,0.9990707046429937
2,-20
2,0.9012154348096173
2,-20
2,-20
2,0.875348232225555
2,0.7412259552742189
2,0.4870570029953072
2,0.4810428089828539
2,0.42784219242844646
2,0.3880379398583949
2,-20
2,0.25021038599764683
2,0.006089221565589882
2,-0.9999696571170544
2,-20
2,-20
2,-1.0001536264834958
2,-0.9999702056299473
2,-20
2,-1.0000764809937819
2,-1.000004265872163
2,-0.9999387365268709
2,-1.0000783319034536
2,1.9999854452423762
2,-1.0001478424080148
2,-1.000035969905455
2,-1.000016766303622
2,-1.0000841423018905
2,-1.000078986948739
2,-1.0000097598269029
2,-1.0000491060561216
2,-1.0000265407970925
2,-20
2,-1.0000256303339066
2,-1.0000094590297155
2,-0.999987488232835
2,-1.0000665301124048
2,-1.000032351443712
2,-1.0000680616186326
2,-1.000072944963467
2,-1.0000586075418652
2,-1.0000439589823606
2,-20
2,-1.000096175582702
2,-1.0000222921128807
2,-0.9999215087889151
2,-1.0001615802335446
2,-1.0001484795061986
2,-1.0000259699917013
2,-1.0000611058628264
2,-1.000015585022126
2,-1.000062361732189
2,-1.0001210624776036
2,-1.0000253778316988
2,-1.0000321056556036
2,-20
2,-1.0001085635139833
2,-20
2,-0.9998987473464738
2,-1.0001957871350018
2,-0.999953803006722
2,-1.0000541651824044
2,-1.0000612035959373
2,-1.000027547701471
2,-1.0000339754984808
2,1.9999853962560683
2,1.9999853945622468
2,1.9999853937999386
2,1.9999853928596827
2,1.9999852444656625
2,1.9999853911822625
2,1.9999853903434528
2,-20
2,-20
2,1.9999853895045765
2,1.9999852410678376
2,1.9999853878181493
2,1.999985386979073
2,1.9999853861399302
2,1.9999853852922436
2,1.999985227105747
2,1.999985190386112
2,1.9999853247343917
2,1.9999852897596604
2,1.999985238946136
2,1.999985211051211
2,1.9999851350074
2,1.9999850968150388
2,1.9999850941979176
2,1.9999850557650187
2,0.9998038079137186
2,1.9999849135746068
2,1.9999848935554265
2,1.9999847431715159
2,1.999984721101509
2,1.9999846996297128
2,1.999984679445786
2,0.99966640152022
2,0.9996427921314102
2,0.9996284356419108
2,0.9995729427621852
2,0.9992082342147961
2,0.9997727883291049
2,0.999196291773192
2,0.9996415467916281
2,-20
2,-20
2,-20
2,-20
2,0.9996406333081137
2,-20
2,0.9996196867763077
2,-20
2,-20
2,0.9995374471776198
2,0.9989456094895297
2,0.9992562686485318
2,-20
2,0.9995885944080132
2,1.9999842772700478
2,0.9994692874135501
2,0.9997914006872777
2,0.9996727209893964
2,0.9997904534332321
2,0.9996263525898884
2,0.9997836008652761
0,-0.1
0,-0.1
2,1.9999877777777777
0,-0.1
3,-10
3,-10
2,1.9999876492311601
1,1.9980432325696151
2,0.9997936935968542
2,1.9999876458763002
4,2.0
1,1.9981273967908095
3,-10
2,0.9997660650779464
4,2.0
2,1.9999874999380156
0,-0.1
2,0.9996715319252815
3,-1
3,-10
1,0.9997752875082716
0,-0.1
3,-1
0,-0.1
1,0.9997343733570415
0,-1
0,-0.1
2,0.7530204417200355
2,1.9999872353752692
2,0.999634706189779
1,1.9980021122904832
1,1.9979073837999464
3,-1
1,-0.994135684432964
2,1.9999871897199577
2,1.9999871817900554
2,1.9999871775016218
2,1.9999871719470683
2,1.999987170733876
2,1.999987163037836
2,1.9999871599289891
2,1.9999871592673568
2,1.999987069296109
2,0.9996668851617294
2,1.9999870561933253
2,1.9999869229834102
2,0.999791322638764
2,0.9996461053113956
2,0.9996328508286764
2,0.9996686379320183
2,1.9999870108123656
2,1.9999870108123656
2,0.9997478139652514
2,0.9997333432355157
2,0.9996906821012267
2,0.9997513842812089
2,0.9996267911648413
2,1.9999868692054033
2,0.9996689258147597
2,1.9999868388978712
2,0.9997086234894526
2,0.9998334127316406
2,1.999986814266136
2,1.9999868036501267
2,0.999831927964338
2,1.9999867768653385
2,0.9996801974390375
2,0.9997393935389903
2,0.999741557872658
2,1.9999867586370281
2,1.99998673000064
2,0.9997640781210653
2,1.9999867121680968
2,1.9999867089741947
2,0.9997432454246782
2,1.9999866976836977
2,1.9999865629035019
2,0.9998328513347291
2,0.9998304687894918
2,1.999986668224571
2,0.9997569188454462
2,1.9999866543820621
2,0.9996730248613014
2,1.9999866499278272
2,0.9997611016130921
2,0.999745146426813
2,0.9996815807515613
2,1.9999866091156056
2,1.9999866069812555
2,1.9999866019246382
2,1.9999866000114537
2,1.9999865984535417
2,1.9999865876429557
2,0.9997406193476188
2,1.99998644332003
2,0.9997033519892606
2,1.9999865632192924
2,1.9999865549794815
2,0.9996015339412052
2,0.9997772114682795
2,0.9996786498159383
2,0.9996615402750054
2,1.999986492775865
2,1.9999864664770308
2,0.9997512248408562
2,1.9999864540822119
2,1.9999864540099475
2,0.9997817665658214
2,1.9999864449017244
2,1.9999864446847284
2,1.999986436669166
2,0.9997622714296769
2,0.9996079817152866
2,1.9999864055859173
2,1.9999863999068
2,1.9999863923411245
2,1.9999863890537817
2,1.9999863816676031
2,1.999986241991395
2,0.9998267596221834
2,0.9997958041468706
2,0.9997334845293845
2,0.999756107657353
2,0.9997943111160678
2,0.9997663588545763
2,1.999986318441262
2,0.9996220424174224
2,1.999986314840373
2,1.9999861658654159
2,0.9997552060527711
2,0.9996034979808149
2,1.9999862930231325
2,0.9997917918114265
2,0.999762896146486
2,0.9997589942660229
2,1.9999861222678064
2,1.9999862600723124
2,1.9999862599195526
2,0.9997261217326529
2,0.9997206848794973
2,1.9999862291026622
2,1.9999862275950335
2,0.9997335765990094
2,1.9999862161916373
2,0.9996533032818877
2,0.9996410074576899
2,0.9996001777195248
2,1.9999862080892326
2,-20
2,1.9999862002966864
2,-20
2,-20
2,-20
2,0.9996421349324478
2,-20
2,1.9999861794441802
2,0.999739906832559
2,0.9997759440218589
2,-20
2,-20
2,0.9997287806862801
2,1.9999860275521755
2,1.9999861527848415
2,0.9997243980238073
2,1.999986140783514
2,0.9997247271179385
2,1.999986129783387
2,0.9996807374826987
2,1.9999861223139663
2,1.9999861220406792
2,0.9996441541225473
2,0.9997403088843796
2,0.9996492801285525
2,1.9999861064911009
2,0.9998181856140831
2,0.9997595791071371
2,1.9999860751005627
2,0.9996901723372824
2,1.9999860679454757
2,1.9999860675919547
2,0.9996347872394235
2,1.9999860581326856
2,1.9999860565796324
2,1.9999860388423656
2,1.999986036748046
2,1.9999860346450256
2,1.999986033124682
2,1.9999860232458804
2,1.999986019173241
2,0.9997563220518587
2,0.9997377296438434
2,1.9999860004001957
2,1.9999858511879167
2,0.9997579146451244
2,1.999985974886569
2,1.9999859726667526
2,1.9999859706087284
2,1.9999859595487688
2,0.9997696492427377
2,1.9999859482938238
2,0.9998137238225574
2,0.9996307634471756
2,0.9996348041918686
2,1.9999859148177732
2,1.999985766719771
2,0.9996446488600689
2,0.9996718610006711
2,0.999751626670244
2,1.9999858891454467
2,0.9997355913724252
2,1.999985882420948
2,1.999985881732649
2,1.9999858812569682
2,1.9999858686880736
2,1.9999857233635214
2,1.9999858651437386
2,1.9999858640604862
2,0.9997364362108057
2,0.9997268119860069
2,1.9999858334558145
2,0.9997407360559796
