Action,Rewards,Gain,Loss
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.001697362984397,-1.0,0.00169736298439705
2,-0.8798410845126613,-1.0,-0.12015891548733867
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
0,-1.0122068082858393,-1.0,0.012206808285839275
2,-0.8996967666857737,-1.0,-0.10030323331422632
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0311421733972868,-1.0,0.03114217339728675
2,-0.8847936358679098,-1.0,-0.11520636413209015
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0165895741331366,-1.0,0.016589574133136636
2,-0.8691034281516001,-1.0,-0.1308965718483998
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0025900768900795,-1.0,0.0025900768900795137
2,-0.8858308526291803,-1.0,-0.11416914737081975
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0196092584589707,-1.0,0.01960925845897071
2,-0.8912329889979577,-1.0,-0.10876701100204234
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0253622895989873,-1.0,0.025362289598987293
2,-0.9001435850025524,-1.0,-0.09985641499744753
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0307778590515233,-1.0,0.030777859051523318
2,-0.8942476516865734,-1.0,-0.10575234831342659
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0276342288499123,-1.0,0.027634228849912297
2,-0.8792603501568288,-1.0,-0.12073964984317125
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0141627552795263,-1.0,0.014162755279526288
2,-0.8682669731949353,-1.0,-0.13173302680506466
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0036927790185355,-1.0,0.0036927790185354906
0,-1.0048504472033037,-1.0,0.004850447203303705
2,-1.0,notEmpty,0
2,-0.8672900752555428,-1.0,-0.13270992474445714
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
0,-1.0033571479437189,-1.0,0.003357147943718935
2,-0.8888056419867547,-1.0,-0.11119435801324526
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0247760443296319,-1.0,0.024776044329631874
2,-0.8747359923465214,-1.0,-0.12526400765347856
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0058895765865299,-1.0,0.005889576586529824
2,-0.8871580128879857,-1.0,-0.11284198711201437
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0231418761239413,-1.0,0.023141876123941304
2,-0.87015416815079,-1.0,-0.12984583184921
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.006045277690323,-1.0,0.006045277690323132
2,-0.8671966274192576,-1.0,-0.1328033725807424
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
0,-1.004073158983989,-1.0,0.004073158983989041
0,-1.0128387877128155,-1.0,0.012838787712815629
2,-1.0,notEmpty,0
2,-0.8649163022538469,-1.0,-0.1350836977461531
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0008343281619114,-1.0,0.0008343281619115077
2,-0.8719804590814098,-1.0,-0.1280195409185902
5,-0.2,,
0,-1.009719592784311,-1.0,0.009719592784310923
2,-0.8666395048468835,-1.0,-0.13336049515311657
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-0.863392273355445,-1.0,-0.13660772664455503
0,-0.8667091654418553,-1.0,-0.1332908345581447
0,-0.8679715950986502,-1.0,-0.1320284049013498
0,-0.8705967799478791,-1.0,-0.12940322005212088
0,-0.87491077798037,-1.0,-0.12508922201963005
0,-0.8753956847359602,-1.0,-0.1246043152640398
5,-0.2,,
0,-1.0148649001972263,-1.0,0.014864900197226368
2,-0.8698192570466745,-1.0,-0.13018074295332555
1,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0096890271786865,-1.0,0.00968902717868646
2,-0.86748713264326,-1.0,-0.13251286735673995
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
0,-1.0032177074069357,-1.0,0.003217707406935803
2,-0.8873696375296519,-1.0,-0.11263036247034806
5,-0.2,,
0,-1.013873781301187,-1.0,0.013873781301187202
2,-0.8816366820187105,-1.0,-0.11836331798128955
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-0.880446120503612,-1.0,-0.11955387949638797
0,-0.8819665306136439,-1.0,-0.11803346938635606
0,-0.8856133253537078,-1.0,-0.11438667464629211
0,-0.8860334629965725,-1.0,-0.11396653700342751
0,-0.8888063714394782,-1.0,-0.11119362856052184
0,-0.889814701782353,-1.0,-0.11018529821764698
0,-1.0320565021505623,-1.0,0.03205650215056227
0,-1.001235204670022,-1.0,0.0012352046700218325
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
1,-1.0199359107144654,-1.0,0.019935910714465366
3,0.4494918975619422,-1.0,-1.4494918975619422
2,-0.8649586075666648,-1.0,-0.13504139243333524
3,-1.0,notEmpty,0
2,-1.0,-1.0,0.0
2,-1.0,-1.0,0.0
2,-1.0,-1.0,0.0
2,-1.0,-1.0,0.0
2,-1.0,-1.0,0.0
2,-1.0219403984915905,-1.0,0.021940398491590542
5,-0.2,,
2,-0.8614614058145107,-1.0,-0.13853859418548925
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-0.8413385903749903,-1.0,-0.15866140962500974
0,-0.8617644813896443,-1.0,-0.13823551861035568
5,-0.2,,
0,-1.0024966008320102,-1.0,0.002496600832010113
4,-0.4,,
0,-1.0,-1.0,0.0
1,-1.0,-1.0,0.0
1,-1.0,-1.0,0.0
1,-1.0,-1.0,0.0
1,-1.0,-1.0,0.0
1,-1.0,-1.0,0.0
4,-0.2,,
0,-1.0140401147391274,-1.0,0.014040114739127462
2,-0.8603641389364263,-1.0,-0.13963586106357379
1,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0021626013006586,-1.0,0.002162601300658539
2,-0.8811338619327825,-1.0,-0.11886613806721748
0,-1.0130992890967938,-1.0,0.013099289096793884
2,-0.8710547206237012,-1.0,-0.12894527937629888
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0109537844432277,-1.0,0.010953784443227714
2,-0.8690172022742975,-1.0,-0.1309827977257025
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.007341562148179,-1.0,0.007341562148178887
2,-0.8726750957131781,-1.0,-0.12732490428682183
2,-1.0,notEmpty,0
0,-1.0130674907477084,-1.0,0.013067490747708483
2,-0.8617060242054353,-1.0,-0.13829397579456468
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0020123122252846,-1.0,0.002012312225284543
2,-0.861180235568623,-1.0,-0.13881976443137697
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
0,-1.000392495108686,-1.0,0.00039249510868600565
2,-0.8778219256842649,-1.0,-0.12217807431573517
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
0,-1.014701902427236,-1.0,0.014701902427235842
2,-0.8715193489353927,-1.0,-0.12848065106460724
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0099915190551056,-1.0,0.009991519055105653
2,-0.8686157208475247,-1.0,-0.13138427915247533
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0081280867957205,-1.0,0.00812808679572049
2,-0.8898595918161755,-1.0,-0.11014040818382452
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0277986307449707,-1.0,0.02779863074497077
2,-0.8829016432911525,-1.0,-0.11709835670884751
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0168566540678237,-1.0,0.016856654067823558
2,-0.877076510183241,-1.0,-0.12292348981675902
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0114491835782324,-1.0,0.011449183578232477
2,-0.8777663648749974,-1.0,-0.12223363512500267
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.017314104798581,-1.0,0.017314104798580972
0,-1.0260249460813247,-1.0,0.026024946081324555
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-0.8630007426671057,-1.0,-0.1369992573328943
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0026662100594865,-1.0,0.0026662100594864535
2,-0.8622936041194522,-1.0,-0.13770639588054773
2,-1.0,notEmpty,0
0,-1.0046069916570917,-1.0,0.004606991657091746
0,-1.0073795775726304,-1.0,0.007379577572630511
0,-1.0008749891766684,-1.0,0.0008749891766684754
2,-0.8671169207277238,-1.0,-0.13288307927227613
0,-1.0066101597449462,-1.0,0.006610159744946068
2,-0.8659136950578871,-1.0,-0.13408630494211296
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
0,-1.0057013911691175,-1.0,0.005701391169117391
0,-1.0108085130099693,-1.0,0.010808513009969272
0,-1.010385760710862,-1.0,0.010385760710862028
5,-0.2,,
5,-0.4,,
5,-0.8,,
5,-1.6,,
0,-1.0007220307244775,-1.0,0.0007220307244775737
2,-1.0,notEmpty,0
2,-0.867483331894273,-1.0,-0.13251666810572707
5,-0.2,,
0,-1.0018468196565875,-1.0,0.0018468196565874292
4,-0.4,,
0,-1.0098287266182562,-1.0,0.009828726618256208
4,-0.8,,
2,-0.8558065537400905,-1.0,-0.14419344625990946
0,-1.0015869002314868,-1.0,0.0015869002314868434
2,-0.8658403282276721,-1.0,-0.13415967177232785
5,-0.2,,
0,-1.0007766004593368,-1.0,0.0007766004593368676
4,-0.4,,
0,-1.0101753182938487,-1.0,0.010175318293848724
2,-0.8590697700164563,-1.0,-0.14093022998354368
0,-0.8532981919545475,-1.0,-0.14670180804545255
0,-0.8598793673111638,-1.0,-0.1401206326888363
5,-0.2,,
0,-1.0042299249186928,-1.0,0.0042299249186928305
1,-1.0,-1.0,0.0
1,-1.0,-1.0,0.0
4,-0.2,,
0,-1.0094054865585378,-1.0,0.009405486558537823
2,-0.8656905230407803,-1.0,-0.13430947695921963
1,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0112012865552749,-1.0,0.01120128655527494
0,-1.024146504932569,-1.0,0.02414650493256905
5,-0.2,,
5,-0.4,,
0,-1.000201545239551,-1.0,0.00020154523955096137
5,-0.2,,
0,-1.0167705498779573,-1.0,0.016770549877957237
0,-1.0031469661998087,-1.0,0.0031469661998086273
5,-0.2,,
5,-0.4,,
0,-1.0034441591572374,-1.0,0.003444159157237405
2,-1.0,notEmpty,0
2,-0.8683203293284022,-1.0,-0.13167967067159783
0,-1.0115810598457233,-1.0,0.011581059845723416
0,-1.0047959008852436,-1.0,0.004795900885243623
0,-1.0009878980097686,-1.0,0.0009878980097685337
0,-1.015833052434972,-1.0,0.01583305243497185
2,-1.0,notEmpty,0
2,-0.8597484417521758,-1.0,-0.1402515582478242
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0026808002667413,-1.0,0.002680800266741439
0,-1.0255556537258976,-1.0,0.02555565372589753
2,-0.8663104714385337,-1.0,-0.13368952856146632
2,-1.0,notEmpty,0
0,-1.0120575726953827,-1.0,0.012057572695382716
2,-0.8632933270687917,-1.0,-0.13670667293120833
0,-1.0061590768014241,-1.0,0.006159076801424222
2,-0.8706341345923366,-1.0,-0.1293658654076634
5,-0.2,,
0,-1.014012934882116,-1.0,0.014012934882116143
4,-0.4,,
0,-1.0001248532102411,-1.0,0.0001248532102411653
4,-0.8,,
0,-1.0040775944951699,-1.0,0.0040775944951698204
2,-0.8592900237081335,-1.0,-0.14070997629186655
0,-0.8400489773568051,-1.0,-0.15995102264319494
0,-1.0182407055650116,-1.0,0.01824070556501148
0,-1.0020098720627464,-1.0,0.0020098720627463526
2,-1.0,notEmpty,0
2,-0.8586696955137736,-1.0,-0.14133030448622635
0,-1.0026950205850378,-1.0,0.002695020585037756
0,-1.0064744448291802,-1.0,0.006474444829180354
2,-0.8655520381411068,-1.0,-0.13444796185889318
2,-1.0,notEmpty,0
0,-1.0081305394903568,-1.0,0.00813053949035684
0,-1.0290466981598507,-1.0,0.029046698159850736
2,-1.0,notEmpty,0
2,-0.8673009091107855,-1.0,-0.1326990908892145
3,-1.0,-1.0,0.0
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0145354434348681,-1.0,0.014535443434868149
0,-1.0293080723485075,-1.0,0.02930807234850758
0,-1.005161005781105,-1.0,0.0051610057811048975
0,-1.020125322149759,-1.0,0.020125322149759078
0,-1.0542648329006223,-1.0,0.054264832900622395
0,-1.0084832833610868,-1.0,0.00848328336108683
0,-1.001337586311335,-1.0,0.0013375863113349383
0,-1.0126151050806438,-1.0,0.01261510508064376
0,-1.019128450332018,-1.0,0.01912845033201784
0,-1.0016934842965084,-1.0,0.0016934842965084724
0,-1.0145903897661017,-1.0,0.014590389766101624
2,-0.8619325376432689,-1.0,-0.138067462356731
0,-1.0040168771089482,-1.0,0.004016877108948092
4,-0.2,,
4,-0.4,,
0,0.923868,1,0.076132
4,-0.8,,
2,-0.952568,-1.0,-0.047432
3,0.98992,1,0.01008
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
1,0.9278239140420116,1,0.0721760859579884
1,0.9394129195244506,1,0.060587080475549365
1,0.9148732501311909,1,0.08512674986880903
3,-1.0,notEmpty,0
3,-1.0,notEmpty,0
4,-0.2,,
4,-0.2,,
1,0.927283850118536,1,0.07271614988146399
3,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
3,0.9121453419066587,1,0.08785465809334125
3,-1.0,notEmpty,0
3,-1.0,notEmpty,0
4,-0.4,,
3,0.9378377463647242,1,0.06216225363527587
5,-0.2,,
4,-0.2,,
2,-1.0087714972656505,-1.0,0.008771497265650562
2,0.5316451976913389,0.602533333333334,0.07088813564199516
3,0.9199554798364109,1,0.08004452016358907
4,-0.4,,
5,-0.8,,
3,0.9220551986530394,1,0.07794480134696062
3,-0.929844240580211,-1.0,-0.07015575941978908
5,-0.2,,
0,-1.0258132647828675,-1.0,0.025813264782867565
5,-0.2,,
3,0.9372230365872336,1,0.06277696341276645
1,0.9239080582501032,1,0.07609194174989674
3,0.9081757045604624,1,0.09182429543953767
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-0.9200681794445037,-1.0,-0.07993182055549629
1,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0183113906697856,-1.0,0.018311390669785616
0,-1.0164111721574958,-1.0,0.016411172157495674
5,-0.2,,
5,-0.4,,
5,-0.8,,
5,-1.6,,
5,-3.2,,
0,-1.012006997789224,-1.0,0.012006997789224155
5,-0.2,,
5,-0.4,,
5,-0.8,,
5,-1.6,,
0,-1.0088929584733293,-1.0,0.008892958473329231
5,-0.2,,
5,-0.4,,
0,-1.012363514025876,-1.0,0.012363514025875965
5,-0.2,,
0,-1.010794264675247,-1.0,0.010794264675246978
5,-0.2,,
5,-0.4,,
5,-0.8,,
5,-1.6,,
5,-3.2,,
0,-1.0038081568434034,-1.0,0.003808156843403388
5,-0.2,,
5,-0.4,,
0,-1.0019555634626895,-1.0,0.0019555634626896435
2,-1.0,notEmpty,0
2,-0.9021896797184221,-1.0,-0.09781032028157789
2,-1.0,notEmpty,0
0,-1.0012926986065878,-1.0,0.0012926986065877632
0,-1.0091953513297585,-1.0,0.009195351329758501
2,-0.9059556231579514,-1.0,-0.09404437684204861
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0051298224419016,-1.0,0.005129822441901582
0,-1.0087790976394826,-1.0,0.008779097639482673
5,-0.2,,
5,-0.4,,
0,-1.0012532551028754,-1.0,0.001253255102875436
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-0.9096873661131955,-1.0,-0.0903126338868046
0,-1.0044808036570196,-1.0,0.004480803657019552
0,-1.0232253474737811,-1.0,0.023225347473781188
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-0.9065744974830844,-1.0,-0.09342550251691559
3,-1.0,-1.0,0.0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0036344513746929,-1.0,0.0036344513746929302
0,-1.0081948363094089,-1.0,0.008194836309408772
2,-1.0,notEmpty,0
2,-0.9098152731296362,-1.0,-0.09018472687036379
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0086012794421104,-1.0,0.008601279442110372
0,-1.007074831284662,-1.0,0.007074831284662005
5,-0.2,,
5,-0.4,,
5,-0.8,,
0,-1.0051051050602111,-1.0,0.005105105060211185
5,-0.2,,
5,-0.4,,
0,-1.0063821766571108,-1.0,0.006382176657110748
2,-0.9107107974562278,-1.0,-0.08928920254377215
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.006123324457838,-1.0,0.006123324457837955
0,-1.0146966873286398,-1.0,0.01469668732863976
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-0.9029204205549484,-1.0,-0.09707957944505159
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
2,-1.0,notEmpty,0
0,-1.0002456544132305,-1.0,0.0002456544132305949
0,-1.0042322048479366,-1.0,0.00423220484793671
0,-1.0005589777369293,-1.0,0.0005589777369291798
5,-0.2,,
5,-0.4,,
0,-1.007029597832136,-1.0,0.007029597832136079
0,-1.0046899941061431,-1.0,0.004689994106143017
5,-0.2,,
5,-0.4,,
0,-1.0026458220007592,-1.0,0.0026458220007591904
5,-0.2,,
0,-1.0028194366701433,-1.0,0.002819436670143245
2,-1.0,notEmpty,0
